Concept,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length_Including_Spaces,Phon_1st,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax
housefly,has_legs,external_component,e,ce,visual-form_and_surface,10,8,489.0,44,ND,0.023,0.02,7.65,7.65,8,h,1,0.0,6,1.79,6.85,8,7,2,477.41,1.03,0,15,13,2,15.4,0.198,0.216,187.63,7,13,1,3,5,1,1,0,0,0,2,2
hyena,has_legs,external_component,e,ce,visual-form_and_surface,12,3,468.0,49,ND,0.02,0.026,73.6,6.86,10,h,1,0.0,73,4.29,1.75,5,5,3,147.99,3.22,0,14,9,4,44.4,0.378,0.375,6.86,1,10,0,2,1,0,1,0,0,1,4,5
iguana,has_a_tail,external_component,e,ce,visual-form_and_surface,17,3,379.0,39,ND,0.026,0.045,92.99,53.05,10,I,1,0.0,44,3.78,3.15,6,6,3,104.52,1.88,0,17,13,3,23.1,0.321,0.34,199.89,10,22,0,1,7,1,0,0,0,2,2,4
iguana,has_eyes,external_component,e,ce,visual-form_and_surface,6,11,118.0,16,ND,0.063,0.051,7.65,7.65,8,I,1,0.0,44,3.78,3.15,6,6,3,104.52,1.88,0,17,13,3,23.1,0.321,0.34,199.89,10,22,0,1,7,1,0,0,0,2,2,4
iguana,has_legs,external_component,e,ce,visual-form_and_surface,6,11,489.0,44,ND,0.023,0.012,58.08,46.63,8,I,1,0.0,44,3.78,3.15,6,6,3,104.52,1.88,0,17,13,3,23.1,0.321,0.34,199.89,10,22,0,1,7,1,0,0,0,2,2,4
jacket,has_buttons,external_component,e,ce,visual-form_and_surface,6,11,163.0,13,ND,0.077,0.037,84.27,68.35,11,dZ,39,3.66,3575,8.18,8.6,6,5,2,894.71,264.77,2,15,14,3,21.4,0.282,0.278,337.43,20,36,4,0,6,1,0,0,0,1,2,1
jeans,has_buttons,external_component,e,ce,visual-form_and_surface,9,6,163.0,13,ND,0.077,0.055,48.52,32.6,11,dZ,24,3.18,1283,7.16,8.65,5,4,1,1483.56,284.46,4,14,13,7,53.8,0.557,0.564,81.77,4,27,2,0,5,3,0,0,0,1,2,1
jeep,has_wheels,external_component,e,ce,visual-form_and_surface,13,2,416.0,23,ND,0.043,0.031,71.47,39.66,10,dZ,16,2.77,576,6.36,6.9,4,3,1,2102.41,256.34,7,14,12,6,50.0,0.539,0.557,69.8,2,13,3,0,3,1,0,0,0,0,5,2
jet,has_wings,external_component,e,ce,visual-form_and_surface,14,5,529.0,44,ND,0.023,0.026,84.35,84.35,9,dZ,33,3.5,1830,7.51,4.5,3,3,1,0.0,0.0,13,15,14,2,14.3,0.148,0.169,422.61,16,24,3,2,6,0,1,0,0,0,2,1
jet,has_wheels,external_component,e,ce,visual-form_and_surface,5,14,416.0,23,ND,0.043,0.012,47.9,47.9,10,dZ,33,3.5,1830,7.51,4.5,3,3,1,0.0,0.0,13,15,14,2,14.3,0.148,0.169,422.61,16,24,3,2,6,0,1,0,0,0,2,1
kettle,has_a_handle,external_component,e,ce,visual-form_and_surface,7,13,508.0,42,ND,0.024,0.014,6.92,6.92,12,k,3,1.1,989,6.9,7.8,6,4,2,1874.31,801.31,4,17,16,8,50.0,0.526,0.517,101.0,5,18,5,0,6,0,1,0,0,0,4,1
knife,has_a_handle,external_component,e,ce,visual-form_and_surface,14,3,508.0,42,ND,0.024,0.028,18.2,18.2,12,n,83,4.42,3364,8.12,8.0,5,3,1,262.77,38.27,0,17,14,3,21.4,0.289,0.294,200.34,11,20,3,0,6,0,0,0,0,2,3,3
lamb,has_legs,external_component,e,ce,visual-form_and_surface,6,10,468.0,49,ND,0.02,0.013,79.68,38.21,10,l,14,2.64,2238,7.71,4.5,4,3,1,1250.37,32.21,3,16,15,6,40.0,0.27,0.254,125.75,8,22,4,1,3,2,1,0,0,2,2,1
lamb,has_fur,external_component,e,ce,visual-form_and_surface,6,10,264.0,22,ND,0.045,0.023,34.13,9.15,7,l,14,2.64,2238,7.71,4.5,4,3,1,1250.37,32.21,3,16,15,6,40.0,0.27,0.254,125.75,8,22,4,1,3,2,1,0,0,2,2,1
lemon,has_skin,external_component,e,ce,visual-form_and_surface,7,10,131.0,16,ND,0.063,0.053,109.29,78.95,8,l,19,2.94,1351,7.21,7.15,5,5,2,367.7,18.07,1,17,16,3,18.8,0.255,0.233,596.14,29,37,6,0,4,1,0,2,0,1,2,1
leopard,has_legs,external_component,e,ce,visual-form_and_surface,5,7,468.0,49,ND,0.02,0.011,48.33,6.86,10,l,1,0.0,335,5.81,3.35,7,5,2,385.27,67.13,0,9,6,1,16.7,0.241,0.232,6.86,1,10,0,1,3,0,0,0,0,1,1,3
lettuce,has_leaves,external_component,e,ce,visual-form_and_surface,5,14,157.0,15,ND,0.067,0.032,67.3,50.04,10,l,1,0.0,448,6.1,7.95,7,5,2,883.74,148.22,0,18,15,6,40.0,0.398,0.388,290.39,21,58,4,0,2,1,0,0,0,1,7,3
limousine,has_wheels,external_component,e,ce,visual-form_and_surface,7,11,124.0,11,ND,0.091,0.056,27.24,20.2,12,l,5,1.61,228,5.43,4.1,9,7,3,697.35,41.16,0,19,18,10,55.6,0.531,0.546,49.94,4,14,2,0,6,2,0,0,0,0,8,1
lion,has_fur,external_component,e,ce,visual-form_and_surface,11,7,264.0,22,ND,0.045,0.042,61.1,25.54,7,l,23,3.14,2155,7.68,4.05,4,4,2,1440.27,16.98,1,20,13,2,15.4,0.164,0.18,220.38,14,25,1,0,5,0,1,0,0,0,6,7
lion,has_a_tail,external_component,e,ce,visual-form_and_surface,6,13,379.0,39,ND,0.026,0.016,65.07,28.41,10,l,23,3.14,2155,7.68,4.05,4,4,2,1440.27,16.98,1,20,13,2,15.4,0.164,0.18,220.38,14,25,1,0,5,0,1,0,0,0,6,7
lobster,has_a_tail,external_component,e,ce,visual-form_and_surface,6,11,379.0,39,ND,0.026,0.016,29.56,0.0,10,l,1,0.0,334,5.81,5.85,7,7,2,1153.71,144.13,0,17,14,1,7.1,0.097,0.091,154.98,7,9,3,1,4,1,0,1,0,0,4,3
lobster,has_eyes,external_component,e,ce,visual-form_and_surface,5,13,118.0,16,ND,0.063,0.042,0.0,0.0,8,l,1,0.0,334,5.81,5.85,7,7,2,1153.71,144.13,0,17,14,1,7.1,0.097,0.091,154.98,7,9,3,1,4,1,0,1,0,0,4,3
machete,has_a_handle,external_component,e,ce,visual-form_and_surface,5,7,508.0,42,ND,0.024,0.01,0.0,0.0,12,m,1,0.0,63,4.14,2.0,7,6,3,450.76,43.02,0,8,6,0,0.0,0.04,0.029,76.22,3,20,1,0,3,0,0,0,0,1,1,2
mackerel,has_fins,external_component,e,ce,visual-form_and_surface,10,3,100.0,11,ND,0.091,0.1,245.26,190.05,8,m,2,0.69,151,5.02,3.85,8,6,2,597.26,101.73,0,9,8,0,0.0,0.056,0.046,442.04,14,50,2,1,3,0,0,0,0,0,2,1
mandarin,has_skin,external_component,e,ce,visual-form_and_surface,7,6,131.0,16,ND,0.063,0.053,144.78,114.44,8,m,1,0.0,329,5.8,3.7,8,8,3,337.79,37.87,0,15,13,0,0.0,0.105,0.08,625.28,33,42,1,0,5,1,0,2,0,1,3,2
microwave,has_doors,external_component,e,ce,visual-form_and_surface,5,12,163.0,15,ND,0.067,0.031,0.0,0.0,9,m,3,1.1,707,6.56,7.95,9,8,3,161.51,6.51,0,16,14,9,64.3,0.589,0.578,51.81,3,30,3,1,4,0,1,0,0,0,5,2
mink,has_legs,external_component,e,ce,visual-form_and_surface,9,7,468.0,49,ND,0.02,0.019,101.29,34.55,10,m,6,1.79,273,5.61,2.35,4,4,1,1282.08,283.22,13,15,13,2,15.4,0.185,0.182,64.67,7,13,3,1,5,1,0,0,0,2,1,2
mink,has_a_tail,external_component,e,ce,visual-form_and_surface,9,7,379.0,39,ND,0.026,0.024,68.57,31.91,10,m,6,1.79,273,5.61,2.35,4,4,1,1282.08,283.22,13,15,13,2,15.4,0.185,0.182,64.67,7,13,3,1,5,1,0,0,0,2,1,2
mink,has_eyes,external_component,e,ce,visual-form_and_surface,5,12,118.0,16,ND,0.063,0.042,0.0,0.0,8,m,6,1.79,273,5.61,2.35,4,4,1,1282.08,283.22,13,15,13,2,15.4,0.185,0.182,64.67,7,13,3,1,5,1,0,0,0,2,1,2
minnow,has_fins,external_component,e,ce,visual-form_and_surface,7,8,100.0,11,ND,0.091,0.07,203.62,148.41,8,m,1,0.0,107,4.67,3.55,6,5,2,557.98,126.12,0,13,10,4,40.0,0.378,0.389,303.23,9,60,3,3,3,0,0,0,0,0,1,3
mole_(animal),has_legs,external_component,e,ce,visual-form_and_surface,8,6,468.0,49,ND,0.02,0.017,48.33,6.86,10,m,4,1.39,898,6.8,2.55,4,3,1,2109.31,110.72,14,14,12,3,25.0,0.245,0.245,85.29,3,8,0,2,6,1,0,0,0,1,2,2
moose,has_legs,external_component,e,ce,visual-form_and_surface,14,5,489.0,44,ND,0.023,0.029,56.78,45.33,8,m,1,0.0,98,4.58,3.35,5,3,1,1939.63,499.25,4,15,12,0,0.0,0.096,0.099,331.61,19,29,2,0,7,1,0,0,0,0,2,3
moose,has_fur,external_component,e,ce,visual-form_and_surface,7,12,264.0,22,ND,0.045,0.027,63.18,27.62,7,m,1,0.0,98,4.58,3.35,5,3,1,1939.63,499.25,4,15,12,0,0.0,0.096,0.099,331.61,19,29,2,0,7,1,0,0,0,0,2,3
moth,has_wings,external_component,e,ce,visual-form_and_surface,14,3,529.0,44,ND,0.023,0.026,93.5,84.35,9,m,3,1.1,540,6.29,5.65,4,3,1,4173.43,309.83,5,8,7,2,28.6,0.307,0.303,84.35,1,10,0,2,2,2,0,0,0,0,1,1
motorcycle,has_wheels,external_component,e,ce,visual-form_and_surface,22,1,416.0,23,ND,0.043,0.053,122.45,90.64,10,m,1,0.0,367,5.91,4.9,10,8,4,125.87,0.0,0,16,15,6,40.0,0.385,0.39,189.11,11,31,4,1,3,0,1,0,0,0,6,1
mouse,has_a_tail,external_component,e,ce,visual-form_and_surface,13,3,379.0,39,ND,0.026,0.034,88.56,50.59,10,m,20,3.0,2912,7.98,4.95,5,3,1,3648.97,509.47,6,19,17,7,41.2,0.438,0.434,119.59,8,18,2,2,5,2,1,0,0,0,5,2
mouse,has_fur,external_component,e,ce,visual-form_and_surface,10,7,264.0,22,ND,0.045,0.038,50.36,13.82,7,m,20,3.0,2912,7.98,4.95,5,3,1,3648.97,509.47,6,19,17,7,41.2,0.438,0.434,119.59,8,18,2,2,5,2,1,0,0,0,5,2
mouse_(computer),has_buttons,external_component,e,ce,visual-form_and_surface,24,1,163.0,13,ND,0.077,0.147,18.57,18.57,11,m,20,3.0,1897,7.55,8.6,5,3,1,3648.97,509.47,6,12,12,7,58.3,0.625,0.64,25.68,2,20,3,0,7,0,1,0,0,0,1,0
mug,has_a_handle,external_component,e,ce,visual-form_and_surface,22,2,508.0,42,ND,0.024,0.043,15.63,15.63,12,m,3,1.1,1078,6.98,8.6,3,3,1,0.0,0.0,13,14,12,4,33.3,0.371,0.349,211.96,8,29,7,0,5,0,0,0,0,0,0,2
nectarine,has_skin,external_component,e,ce,visual-form_and_surface,13,7,131.0,16,ND,0.063,0.099,173.26,142.92,8,n,1,0.0,36,3.58,6.2,9,8,3,881.06,129.29,0,17,16,4,25.0,0.275,0.276,564.33,28,42,0,0,6,1,0,2,0,3,4,1
nightingale,has_feathers,external_component,e,ce,visual-form_and_surface,12,3,524.0,38,ND,0.026,0.023,253.71,172.75,12,n,5,1.61,245,5.5,1.8,11,8,3,0.0,0.0,0,6,5,0,0.0,0.038,0.037,398.85,10,100,0,1,3,0,1,0,0,0,0,1
nightingale,has_wings,external_component,e,ce,visual-form_and_surface,12,3,529.0,44,ND,0.023,0.023,225.98,181.62,9,n,5,1.61,245,5.5,1.8,11,8,3,0.0,0.0,0,6,5,0,0.0,0.038,0.037,398.85,10,100,0,1,3,0,1,0,0,0,0,1
nightingale,has_a_beak,external_component,e,ce,visual-form_and_surface,7,6,443.0,38,ND,0.026,0.016,262.32,183.04,10,n,5,1.61,245,5.5,1.8,11,8,3,0.0,0.0,0,6,5,0,0.0,0.038,0.037,398.85,10,100,0,1,3,0,1,0,0,0,0,1
oak,has_leaves,external_component,e,ce,visual-form_and_surface,15,3,157.0,15,ND,0.067,0.096,62.76,41.3,10,@U,2,0.69,1950,7.58,6.1,3,2,1,0.0,0.0,4,11,10,1,10.0,0.189,0.202,125.63,5,14,2,0,4,1,0,0,0,1,2,1
onions,has_skin,external_component,e,ce,visual-form_and_surface,10,7,131.0,16,ND,0.063,0.076,0.0,0.0,8,V,19,2.94,1236,7.12,7.4,6,6,2,394.89,78.28,1,16,14,7,50.0,0.388,0.361,25.8,2,10,3,0,4,3,0,1,1,0,2,2
oriole,has_wings,external_component,e,ce,visual-form_and_surface,10,3,529.0,44,ND,0.023,0.019,230.73,186.37,9,O,16,2.77,16,2.77,2.4,6,5,3,1113.5,7.4,0,9,8,1,12.5,0.152,0.143,439.72,10,48,0,1,3,2,0,0,0,0,2,1
oriole,has_a_beak,external_component,e,ce,visual-form_and_surface,9,5,443.0,38,ND,0.026,0.02,272.68,193.4,10,O,16,2.77,16,2.77,2.4,6,5,3,1113.5,7.4,0,9,8,1,12.5,0.152,0.143,439.72,10,48,0,1,3,2,0,0,0,0,2,1
oriole,has_feathers,external_component,e,ce,visual-form_and_surface,9,5,524.0,38,ND,0.026,0.017,276.95,195.99,12,O,16,2.77,16,2.77,2.4,6,5,3,1113.5,7.4,0,9,8,1,12.5,0.152,0.143,439.72,10,48,0,1,3,2,0,0,0,0,2,1
ostrich,has_feathers,external_component,e,ce,visual-form_and_surface,22,2,524.0,38,ND,0.026,0.042,243.21,162.25,12,O,1,0.0,168,5.12,2.55,7,6,2,273.98,5.54,0,19,18,3,16.7,0.263,0.282,616.89,27,26,0,3,8,0,0,0,0,0,7,1
ostrich,has_legs,external_component,e,ce,visual-form_and_surface,19,5,489.0,44,ND,0.023,0.039,8.35,8.35,8,O,1,0.0,168,5.12,2.55,7,6,2,273.98,5.54,0,19,18,3,16.7,0.263,0.282,616.89,27,26,0,3,8,0,0,0,0,0,7,1
ostrich,has_a_beak,external_component,e,ce,visual-form_and_surface,6,17,443.0,38,ND,0.026,0.014,232.22,152.94,10,O,1,0.0,168,5.12,2.55,7,6,2,273.98,5.54,0,19,18,3,16.7,0.263,0.282,616.89,27,26,0,3,8,0,0,0,0,0,7,1
ostrich,has_wings,external_component,e,ce,visual-form_and_surface,5,18,529.0,44,ND,0.023,0.009,146.38,102.02,9,O,1,0.0,168,5.12,2.55,7,6,2,273.98,5.54,0,19,18,3,16.7,0.263,0.282,616.89,27,26,0,3,8,0,0,0,0,0,7,1
otter,has_fur,external_component,e,ce,visual-form_and_surface,16,4,264.0,22,ND,0.045,0.061,49.38,13.82,7,O,5,1.61,348,5.85,2.7,5,4,2,3071.94,749.15,3,9,7,0,0.0,0.041,0.045,98.0,4,19,0,2,2,1,0,0,0,0,2,2
otter,has_a_tail,external_component,e,ce,visual-form_and_surface,5,7,379.0,39,ND,0.026,0.013,60.23,23.57,10,O,5,1.61,348,5.85,2.7,5,4,2,3071.94,749.15,3,9,7,0,0.0,0.041,0.045,98.0,4,19,0,2,2,1,0,0,0,0,2,2
owl,has_eyes,external_component,e,ce,visual-form_and_surface,16,3,118.0,16,ND,0.063,0.136,51.89,51.89,8,aU,4,1.39,1648,7.41,4.1,3,2,1,0.0,0.0,3,13,11,1,9.1,0.193,0.21,434.8,12,27,0,2,4,1,1,0,0,0,3,2
owl,has_feathers,external_component,e,ce,visual-form_and_surface,13,6,524.0,38,ND,0.026,0.025,236.1,155.14,12,aU,4,1.39,1648,7.41,4.1,3,2,1,0.0,0.0,3,13,11,1,9.1,0.193,0.21,434.8,12,27,0,2,4,1,1,0,0,0,3,2
owl,has_wings,external_component,e,ce,visual-form_and_surface,12,7,529.0,44,ND,0.023,0.023,223.41,179.05,9,aU,4,1.39,1648,7.41,4.1,3,2,1,0.0,0.0,3,13,11,1,9.1,0.193,0.21,434.8,12,27,0,2,4,1,1,0,0,0,3,2
owl,has_a_beak,external_component,e,ce,visual-form_and_surface,7,11,443.0,38,ND,0.026,0.016,245.2,165.92,10,aU,4,1.39,1648,7.41,4.1,3,2,1,0.0,0.0,3,13,11,1,9.1,0.193,0.21,434.8,12,27,0,2,4,1,1,0,0,0,3,2
ox,has_legs,external_component,e,ce,visual-form_and_surface,15,3,468.0,49,ND,0.02,0.032,86.19,19.45,10,O,15,2.71,336,5.82,2.3,2,3,1,0.0,0.0,9,11,9,2,22.2,0.17,0.144,26.31,3,14,1,1,3,1,0,0,0,1,2,2
paintbrush,has_a_handle,external_component,e,ce,visual-form_and_surface,11,3,508.0,42,ND,0.024,0.022,9.48,9.48,12,p,1,0.0,73,4.29,6.85,10,8,2,81.15,0.0,0,6,6,1,16.7,0.156,0.207,9.48,1,10,1,0,5,0,0,0,0,0,0,0
pan,has_a_handle,external_component,e,ce,visual-form_and_surface,13,4,508.0,42,ND,0.024,0.026,6.92,6.92,12,p,19,2.94,2211,7.7,6.7,3,3,1,0.0,0.0,19,12,12,5,41.7,0.422,0.406,46.61,3,14,3,0,6,0,0,0,0,0,3,0
panther,has_legs,external_component,e,ce,visual-form_and_surface,7,7,468.0,49,ND,0.02,0.015,58.11,16.64,10,p,2,0.69,184,5.21,2.6,7,6,2,1815.22,720.97,0,13,9,1,11.1,0.169,0.157,66.65,5,18,0,2,3,1,0,0,0,0,3,4
panther,has_a_tail,external_component,e,ce,visual-form_and_surface,5,10,379.0,39,ND,0.026,0.013,46.2,16.64,10,p,2,0.69,184,5.21,2.6,7,6,2,1815.22,720.97,0,13,9,1,11.1,0.169,0.157,66.65,5,18,0,2,3,1,0,0,0,0,3,4
pants,has_legs,external_component,e,ce,visual-form_and_surface,12,3,489.0,44,ND,0.023,0.025,0.0,0.0,8,p,9,2.2,573,6.35,8.95,5,5,1,816.87,125.38,7,21,18,4,22.2,0.276,0.29,880.64,33,36,5,0,11,1,0,0,0,0,1,3
pants,has_buttons,external_component,e,ce,visual-form_and_surface,11,6,163.0,13,ND,0.077,0.067,75.96,60.04,11,p,9,2.2,573,6.35,8.95,5,5,1,816.87,125.38,7,21,18,4,22.2,0.276,0.29,880.64,33,36,5,0,11,1,0,0,0,0,1,3
parakeet,has_feathers,external_component,e,ce,visual-form_and_surface,13,5,524.0,38,ND,0.026,0.025,272.2,191.24,12,p,1,0.0,40,3.69,2.95,8,7,3,287.71,33.56,0,16,14,1,7.1,0.135,0.131,758.74,27,35,0,3,4,1,4,0,0,0,2,2
parakeet,has_wings,external_component,e,ce,visual-form_and_surface,10,8,529.0,44,ND,0.023,0.019,225.98,181.62,9,p,1,0.0,40,3.69,2.95,8,7,3,287.71,33.56,0,16,14,1,7.1,0.135,0.131,758.74,27,35,0,3,4,1,4,0,0,0,2,2
parakeet,has_a_beak,external_component,e,ce,visual-form_and_surface,9,10,443.0,38,ND,0.026,0.02,282.81,203.53,10,p,1,0.0,40,3.69,2.95,8,7,3,287.71,33.56,0,16,14,1,7.1,0.135,0.131,758.74,27,35,0,3,4,1,4,0,0,0,2,2
partridge,has_feathers,external_component,e,ce,visual-form_and_surface,21,2,524.0,38,ND,0.026,0.04,276.95,195.99,12,p,1,0.0,249,5.52,2.55,9,6,2,272.54,52.96,1,10,8,1,12.5,0.147,0.148,439.72,10,48,2,1,3,0,0,0,0,0,2,2
partridge,has_wings,external_component,e,ce,visual-form_and_surface,14,4,529.0,44,ND,0.023,0.026,230.73,186.37,9,p,1,0.0,249,5.52,2.55,9,6,2,272.54,52.96,1,10,8,1,12.5,0.147,0.148,439.72,10,48,2,1,3,0,0,0,0,0,2,2
partridge,has_a_beak,external_component,e,ce,visual-form_and_surface,13,5,443.0,38,ND,0.026,0.029,272.68,193.4,10,p,1,0.0,249,5.52,2.55,9,6,2,272.54,52.96,1,10,8,1,12.5,0.147,0.148,439.72,10,48,2,1,3,0,0,0,0,0,2,2
peach,has_skin,external_component,e,ce,visual-form_and_surface,8,8,131.0,16,ND,0.063,0.061,163.73,133.39,8,p,4,1.39,776,6.65,7.05,5,3,1,2529.48,221.63,7,15,14,3,21.4,0.267,0.268,568.34,27,49,1,0,4,1,0,2,0,4,2,1
peacock,has_feathers,external_component,e,ce,visual-form_and_surface,22,2,524.0,38,ND,0.026,0.042,249.45,168.49,12,p,6,1.79,578,6.36,3.85,7,5,2,620.58,69.42,0,16,14,2,14.3,0.2,0.194,297.09,10,15,0,2,5,3,0,0,0,0,4,2
peacock,has_a_tail,external_component,e,ce,visual-form_and_surface,9,6,379.0,39,ND,0.026,0.024,29.56,0.0,10,p,6,1.79,578,6.36,3.85,7,5,2,620.58,69.42,0,16,14,2,14.3,0.2,0.194,297.09,10,15,0,2,5,3,0,0,0,0,4,2
peacock,has_a_beak,external_component,e,ce,visual-form_and_surface,8,8,443.0,38,ND,0.026,0.018,236.14,156.86,10,p,6,1.79,578,6.36,3.85,7,5,2,620.58,69.42,0,16,14,2,14.3,0.2,0.194,297.09,10,15,0,2,5,3,0,0,0,0,4,2
pelican,has_a_beak,external_component,e,ce,visual-form_and_surface,19,3,443.0,38,ND,0.026,0.043,279.85,200.57,10,p,1,0.0,145,4.98,2.85,7,7,3,538.99,130.34,0,15,13,3,23.1,0.209,0.213,491.37,16,36,0,3,6,1,0,0,0,0,3,2
pelican,has_feathers,external_component,e,ce,visual-form_and_surface,12,6,524.0,38,ND,0.026,0.023,253.94,172.98,12,p,1,0.0,145,4.98,2.85,7,7,3,538.99,130.34,0,15,13,3,23.1,0.209,0.213,491.37,16,36,0,3,6,1,0,0,0,0,3,2
pelican,has_wings,external_component,e,ce,visual-form_and_surface,10,8,529.0,44,ND,0.023,0.019,216.18,171.82,9,p,1,0.0,145,4.98,2.85,7,7,3,538.99,130.34,0,15,13,3,23.1,0.209,0.213,491.37,16,36,0,3,6,1,0,0,0,0,3,2
penguin,has_a_beak,external_component,e,ce,visual-form_and_surface,21,4,443.0,38,ND,0.026,0.047,203.3,124.02,10,p,1,0.0,600,6.4,2.8,7,7,2,538.53,25.81,0,18,16,5,31.3,0.263,0.3,232.14,14,25,0,3,5,2,0,0,0,0,6,2
penguin,has_wings,external_component,e,ce,visual-form_and_surface,10,12,529.0,44,ND,0.023,0.019,105.92,61.56,9,p,1,0.0,600,6.4,2.8,7,7,2,538.53,25.81,0,18,16,5,31.3,0.263,0.3,232.14,14,25,0,3,5,2,0,0,0,0,6,2
perch,has_fins,external_component,e,ce,visual-form_and_surface,13,6,100.0,11,ND,0.091,0.13,288.01,232.8,8,p,1,0.0,302,5.71,4.0,5,3,1,1344.62,45.01,2,15,13,0,0.0,0.072,0.08,652.54,21,27,2,1,5,0,0,1,0,1,3,2
perch,has_a_tail,external_component,e,ce,visual-form_and_surface,6,11,379.0,39,ND,0.026,0.016,29.56,0.0,10,p,1,0.0,302,5.71,4.0,5,3,1,1344.62,45.01,2,15,13,0,0.0,0.072,0.08,652.54,21,27,2,1,5,0,0,1,0,1,3,2
pheasant,has_feathers,external_component,e,ce,visual-form_and_surface,20,1,524.0,38,ND,0.026,0.038,276.95,195.99,12,f,3,1.1,326,5.79,3.15,8,5,2,457.24,119.15,1,9,7,0,0.0,0.025,0.024,439.72,10,48,2,1,3,0,0,0,0,0,1,2
pheasant,has_a_beak,external_component,e,ce,visual-form_and_surface,11,5,443.0,38,ND,0.026,0.025,272.68,193.4,10,f,3,1.1,326,5.79,3.15,8,5,2,457.24,119.15,1,9,7,0,0.0,0.025,0.024,439.72,10,48,2,1,3,0,0,0,0,0,1,2
pheasant,has_wings,external_component,e,ce,visual-form_and_surface,7,7,529.0,44,ND,0.023,0.013,230.73,186.37,9,f,3,1.1,326,5.79,3.15,8,5,2,457.24,119.15,1,9,7,0,0.0,0.025,0.024,439.72,10,48,2,1,3,0,0,0,0,0,1,2
pig,has_a_tail,external_component,e,ce,visual-form_and_surface,17,4,379.0,39,ND,0.026,0.045,78.41,41.75,10,p,14,2.64,2508,7.83,5.15,3,3,1,0.0,0.0,14,22,19,10,52.6,0.529,0.533,109.27,9,25,4,1,8,1,2,0,1,0,2,3
pig,has_legs,external_component,e,ce,visual-form_and_surface,6,12,468.0,49,ND,0.02,0.013,124.31,57.57,10,p,14,2.64,2508,7.83,5.15,3,3,1,0.0,0.0,14,22,19,10,52.6,0.529,0.533,109.27,9,25,4,1,8,1,2,0,1,0,2,3
pigeon,has_wings,external_component,e,ce,visual-form_and_surface,18,3,529.0,44,ND,0.023,0.034,216.18,171.82,9,p,4,1.39,884,6.78,5.8,6,5,2,520.27,6.16,0,14,12,4,33.3,0.344,0.338,394.34,12,43,0,3,5,1,1,0,0,0,2,2
pigeon,has_feathers,external_component,e,ce,visual-form_and_surface,15,4,524.0,38,ND,0.026,0.029,255.01,174.05,12,p,4,1.39,884,6.78,5.8,6,5,2,520.27,6.16,0,14,12,4,33.3,0.344,0.338,394.34,12,43,0,3,5,1,1,0,0,0,2,2
pigeon,has_a_beak,external_component,e,ce,visual-form_and_surface,11,6,443.0,38,ND,0.026,0.025,266.76,187.48,10,p,4,1.39,884,6.78,5.8,6,5,2,520.27,6.16,0,14,12,4,33.3,0.344,0.338,394.34,12,43,0,3,5,1,1,0,0,0,2,2
pineapple,has_skin,external_component,e,ce,visual-form_and_surface,8,7,131.0,16,ND,0.063,0.061,143.54,113.2,8,p,9,2.2,330,5.8,6.4,9,6,3,151.73,12.76,0,17,16,4,25.0,0.289,0.278,572.09,26,39,1,0,5,3,0,1,0,2,4,1
pineapple,has_leaves,external_component,e,ce,visual-form_and_surface,7,9,157.0,15,ND,0.067,0.045,0.0,0.0,10,p,9,2.2,330,5.8,6.4,9,6,3,151.73,12.76,0,17,16,4,25.0,0.289,0.278,572.09,26,39,1,0,5,3,0,1,0,2,4,1
platypus,has_a_beak,external_component,e,ce,visual-form_and_surface,5,8,443.0,38,ND,0.026,0.011,11.84,11.84,10,p,1,0.0,30,3.4,1.95,8,8,3,194.45,33.59,0,8,6,1,16.7,0.134,0.098,92.22,3,30,0,1,3,0,0,0,0,1,1,2
plum,has_skin,external_component,e,ce,visual-form_and_surface,10,9,131.0,16,ND,0.063,0.076,159.68,129.34,8,p,1,0.0,425,6.05,6.2,4,4,1,269.63,34.08,5,15,14,2,14.3,0.162,0.173,436.26,23,35,3,0,5,2,0,2,0,1,1,1
pony,has_a_tail,external_component,e,ce,visual-form_and_surface,16,1,379.0,39,ND,0.026,0.042,109.75,80.19,10,p,16,2.77,1114,7.02,4.7,4,4,2,1174.63,19.27,7,18,15,3,20.0,0.27,0.257,234.87,17,26,3,2,9,0,0,0,0,0,1,3
pony,has_legs,external_component,e,ce,visual-form_and_surface,7,11,468.0,49,ND,0.02,0.015,124.66,83.19,10,p,16,2.77,1114,7.02,4.7,4,4,2,1174.63,19.27,7,18,15,3,20.0,0.27,0.257,234.87,17,26,3,2,9,0,0,0,0,0,1,3
