Concept,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length_Including_Spaces,Phon_1st,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax
plug_(electric),made_of_metal,made_of,e,m,visual-form_and_surface,6,10,1472.0,133,ND,0.008,0.004,0.0,0.0,13,p,25,3.22,1214,7.1,7.75,4,4,1,272.59,33.74,3,13,13,8,61.5,0.611,0.603,0.0,0,0,3,0,6,0,0,0,0,0,4,0
pot,made_of_metal,made_of,e,m,visual-form_and_surface,17,3,1472.0,133,ND,0.008,0.012,0.0,0.0,13,p,28,3.33,3116,8.04,7.45,3,3,1,0.0,0.0,17,10,9,0,0.0,0.077,0.074,91.21,4,11,1,0,6,0,0,0,0,0,2,1
pot,made_of_glass,made_of,e,m,visual-form_and_surface,7,7,171.0,14,ND,0.071,0.041,44.6,44.6,13,p,28,3.33,3116,8.04,7.45,3,3,1,0.0,0.0,17,10,9,0,0.0,0.077,0.074,91.21,4,11,1,0,6,0,0,0,0,0,2,1
racquet,made_of_wood,made_of,e,m,visual-form_and_surface,7,8,1091.0,79,ND,0.013,0.006,0.0,0.0,12,r,1,0.0,77,4.34,5.75,7,5,2,159.92,10.86,0,13,12,6,50.0,0.526,0.527,0.0,0,0,6,0,6,0,0,0,0,0,0,1
racquet,made_of_metal,made_of,e,m,visual-form_and_surface,5,12,1472.0,133,ND,0.008,0.003,0.0,0.0,13,r,1,0.0,77,4.34,5.75,7,5,2,159.92,10.86,0,13,12,6,50.0,0.526,0.527,0.0,0,0,6,0,6,0,0,0,0,0,0,1
raft,made_of_wood,made_of,e,m,visual-form_and_surface,23,2,1091.0,79,ND,0.013,0.021,0.0,0.0,12,r,5,1.61,404,6.0,4.7,4,4,1,463.23,4.92,5,14,13,6,46.2,0.474,0.469,55.54,3,14,4,1,5,0,0,0,0,0,3,1
raft,made_of_plastic,made_of,e,m,visual-form_and_surface,5,12,446.0,51,ND,0.02,0.011,0.0,0.0,15,r,5,1.61,404,6.0,4.7,4,4,1,463.23,4.92,5,14,13,6,46.2,0.474,0.469,55.54,3,14,4,1,5,0,0,0,0,0,3,1
rake,made_of_wood,made_of,e,m,visual-form_and_surface,17,2,1091.0,79,ND,0.013,0.016,0.0,0.0,12,r,11,2.4,353,5.87,5.8,4,3,1,2111.24,910.05,15,15,14,6,42.9,0.422,0.372,74.82,4,14,3,0,7,0,0,0,0,0,4,1
rake,made_of_metal,made_of,e,m,visual-form_and_surface,13,5,1472.0,133,ND,0.008,0.009,8.8,0.0,13,r,11,2.4,353,5.87,5.8,4,3,1,2111.24,910.05,15,15,14,6,42.9,0.422,0.372,74.82,4,14,3,0,7,0,0,0,0,0,4,1
rattle,made_of_plastic,made_of,e,m,visual-form_and_surface,9,5,446.0,51,ND,0.02,0.02,0.0,0.0,15,r,6,1.79,441,6.09,5.0,6,4,2,2209.54,893.68,2,9,8,3,37.5,0.344,0.397,0.0,0,0,1,0,4,1,1,0,0,0,1,1
razor,made_of_metal,made_of,e,m,visual-form_and_surface,13,4,1472.0,133,ND,0.008,0.009,0.0,0.0,13,r,15,2.71,483,6.18,7.85,5,5,2,284.09,7.99,0,8,8,3,37.5,0.415,0.417,58.54,1,10,4,0,2,0,0,0,0,1,1,0
revolver,made_of_metal,made_of,e,m,visual-form_and_surface,11,5,1472.0,133,ND,0.008,0.007,0.0,0.0,13,r,14,2.64,262,5.57,3.05,8,8,3,961.49,185.43,2,15,13,4,30.8,0.333,0.325,337.97,12,33,4,1,3,1,1,0,0,0,3,2
rifle,made_of_metal,made_of,e,m,visual-form_and_surface,5,16,1472.0,133,ND,0.008,0.003,0.0,0.0,13,r,86,4.45,1068,6.97,3.7,5,4,2,777.56,16.42,0,18,16,2,12.5,0.196,0.209,813.96,31,34,4,1,6,0,2,0,0,1,2,2
ring_(jewelry),made_of_metal,made_of,e,m,visual-form_and_surface,5,10,1472.0,133,ND,0.008,0.003,0.0,0.0,13,r,53,3.97,8583,9.06,8.0,4,3,1,1429.62,144.8,11,13,13,5,38.5,0.324,0.327,114.41,4,14,1,0,6,0,0,0,0,0,6,0
robe,made_of_cotton,made_of,e,m,visual-form_and_surface,5,13,88.0,12,ND,0.083,0.057,63.49,37.46,14,r,10,2.3,758,6.63,7.4,4,3,1,453.06,10.67,8,16,15,6,40.0,0.408,0.401,72.86,4,11,5,0,5,1,0,0,0,3,1,1
rocker,made_of_wood,made_of,e,m,visual-form_and_surface,15,2,1091.0,79,ND,0.013,0.014,0.0,0.0,12,r,5,1.61,257,5.55,5.3,6,5,2,2078.29,209.53,5,6,5,2,40.0,0.341,0.272,20.83,1,33,3,0,1,0,0,0,0,1,0,1
rocket,made_of_metal,made_of,e,m,visual-form_and_surface,9,2,1472.0,133,ND,0.008,0.006,0.0,0.0,13,r,20,3.0,892,6.79,2.25,6,5,2,970.63,248.48,6,12,11,5,45.5,0.374,0.352,0.0,0,0,2,2,4,0,0,0,0,0,3,1
ruler,made_of_wood,made_of,e,m,visual-form_and_surface,17,3,1091.0,79,ND,0.013,0.016,0.0,0.0,12,r,13,2.56,1580,7.37,7.75,5,5,2,2072.01,70.13,3,18,17,9,52.9,0.56,0.575,48.04,3,11,3,0,11,0,0,0,0,0,3,1
ruler,made_of_plastic,made_of,e,m,visual-form_and_surface,12,7,446.0,51,ND,0.02,0.027,7.33,7.33,15,r,13,2.56,1580,7.37,7.75,5,5,2,2072.01,70.13,3,18,17,9,52.9,0.56,0.575,48.04,3,11,3,0,11,0,0,0,0,0,3,1
saddle,made_of_leather,made_of,e,m,visual-form_and_surface,26,2,206.0,13,ND,0.077,0.126,9.34,9.34,15,s,27,3.3,848,6.74,3.75,6,4,2,1153.36,126.62,2,9,9,4,44.4,0.445,0.468,9.34,1,10,2,0,3,1,0,0,0,1,2,0
sandals,made_of_leather,made_of,e,m,visual-form_and_surface,21,1,206.0,13,ND,0.077,0.102,59.22,59.22,15,s,5,1.61,323,5.78,7.45,7,6,2,375.95,81.85,1,17,15,8,53.3,0.462,0.492,113.47,5,24,5,0,4,1,0,0,0,1,4,2
sandals,made_of_plastic,made_of,e,m,visual-form_and_surface,5,14,446.0,51,ND,0.02,0.011,0.0,0.0,15,s,5,1.61,323,5.78,7.45,7,6,2,375.95,81.85,1,17,15,8,53.3,0.462,0.492,113.47,5,24,5,0,4,1,0,0,0,1,4,2
saxophone,made_of_metal,made_of,e,m,visual-form_and_surface,9,6,1472.0,133,ND,0.008,0.006,0.0,0.0,13,s,4,1.39,102,4.62,4.85,9,8,3,180.78,49.17,0,14,12,3,25.0,0.305,0.288,166.53,7,19,3,0,6,1,1,0,0,0,1,2
scissors,made_of_metal,made_of,e,m,visual-form_and_surface,15,3,1472.0,133,ND,0.008,0.01,8.8,0.0,13,s,1,0.0,442,6.09,7.55,8,5,2,248.8,26.81,0,10,9,2,22.2,0.285,0.289,76.22,3,14,2,0,5,0,0,0,0,1,1,1
scissors,made_of_plastic,made_of,e,m,visual-form_and_surface,8,5,446.0,51,ND,0.02,0.018,0.0,0.0,15,s,1,0.0,442,6.09,7.55,8,5,2,248.8,26.81,0,10,9,2,22.2,0.285,0.289,76.22,3,14,2,0,5,0,0,0,0,1,1,1
scooter,made_of_metal,made_of,e,m,visual-form_and_surface,5,10,1472.0,133,ND,0.008,0.003,0.0,0.0,13,s,1,0.0,111,4.71,2.6,7,6,2,1115.18,127.7,2,13,12,1,8.3,0.151,0.113,255.42,14,25,3,2,6,0,0,0,0,0,1,1
screwdriver,made_of_metal,made_of,e,m,visual-form_and_surface,11,6,1472.0,133,ND,0.008,0.007,8.8,0.0,13,s,1,0.0,272,5.61,6.35,11,9,3,0.0,0.0,0,20,18,11,61.1,0.539,0.543,79.85,5,24,9,0,7,0,0,0,0,0,2,2
screws,made_of_metal,made_of,e,m,visual-form_and_surface,17,2,1472.0,133,ND,0.008,0.012,0.0,0.0,13,s,31,3.43,1228,7.11,6.55,6,5,1,485.61,37.09,3,19,18,8,44.4,0.431,0.447,120.04,8,18,8,0,8,0,0,0,0,0,2,1
shack,made_of_wood,made_of,e,m,visual-form_and_surface,20,1,1091.0,79,ND,0.013,0.018,11.75,11.75,12,S,2,0.69,170,5.14,3.55,5,3,1,1283.53,336.68,8,12,12,1,8.3,0.238,0.221,90.89,7,13,3,0,6,0,0,0,0,0,3,0
shack,made_of_metal,made_of,e,m,visual-form_and_surface,5,9,1472.0,133,ND,0.008,0.003,0.0,0.0,13,S,2,0.69,170,5.14,3.55,5,3,1,1283.53,336.68,8,12,12,1,8.3,0.238,0.221,90.89,7,13,3,0,6,0,0,0,0,0,3,0
shawl,made_of_cotton,made_of,e,m,visual-form_and_surface,5,8,88.0,12,ND,0.083,0.057,91.96,65.93,14,S,5,1.61,325,5.78,3.3,5,3,1,658.19,196.25,1,10,9,2,22.2,0.234,0.238,265.96,9,43,4,0,2,1,0,0,0,1,1,1
shed,made_of_wood,made_of,e,m,visual-form_and_surface,16,3,1091.0,79,ND,0.013,0.015,11.75,11.75,12,S,15,2.71,2559,7.85,7.05,4,3,1,4591.33,23.18,5,12,11,4,36.4,0.375,0.395,80.97,5,24,4,0,5,0,0,0,0,0,2,1
shed,made_of_metal,made_of,e,m,visual-form_and_surface,5,9,1472.0,133,ND,0.008,0.003,0.0,0.0,13,S,15,2.71,2559,7.85,7.05,4,3,1,4591.33,23.18,5,12,11,4,36.4,0.375,0.395,80.97,5,24,4,0,5,0,0,0,0,0,2,1
shelves,made_of_wood,made_of,e,m,visual-form_and_surface,23,2,1091.0,79,ND,0.013,0.021,11.75,11.75,12,S,20,3.0,2617,7.87,7.9,7,5,1,887.15,43.91,2,11,11,3,27.3,0.25,0.239,26.39,3,11,3,0,4,0,0,0,0,0,4,0
shelves,made_of_metal,made_of,e,m,visual-form_and_surface,8,5,1472.0,133,ND,0.008,0.005,0.0,0.0,13,S,20,3.0,2617,7.87,7.9,7,5,1,887.15,43.91,2,11,11,3,27.3,0.25,0.239,26.39,3,11,3,0,4,0,0,0,0,0,4,0
shelves,made_of_plastic,made_of,e,m,visual-form_and_surface,5,9,446.0,51,ND,0.02,0.011,7.33,7.33,15,S,20,3.0,2617,7.87,7.9,7,5,1,887.15,43.91,2,11,11,3,27.3,0.25,0.239,26.39,3,11,3,0,4,0,0,0,0,0,4,0
shield,made_of_metal,made_of,e,m,visual-form_and_surface,19,2,1472.0,133,ND,0.008,0.013,0.0,0.0,13,S,10,2.3,2224,7.71,2.85,6,4,1,1066.05,23.22,0,10,9,3,33.3,0.395,0.407,12.81,1,7,3,0,3,0,0,0,0,0,3,1
shield,made_of_wood,made_of,e,m,visual-form_and_surface,5,6,1091.0,79,ND,0.013,0.005,0.0,0.0,12,S,10,2.3,2224,7.71,2.85,6,4,1,1066.05,23.22,0,10,9,3,33.3,0.395,0.407,12.81,1,7,3,0,3,0,0,0,0,0,3,1
ship,made_of_wood,made_of,e,m,visual-form_and_surface,5,12,1091.0,79,ND,0.013,0.005,0.0,0.0,12,S,126,4.84,7505,8.92,4.9,4,3,1,1904.97,65.14,8,13,13,5,38.5,0.377,0.397,119.34,6,21,4,1,4,0,0,0,0,0,4,0
shirt,made_of_cotton,made_of,e,m,visual-form_and_surface,13,4,88.0,12,ND,0.083,0.148,166.84,140.81,14,S,29,3.37,3623,8.2,8.8,5,3,1,2539.93,149.77,4,18,16,6,37.5,0.418,0.431,459.79,25,56,6,0,8,1,0,0,0,0,1,2
shoes,made_of_leather,made_of,e,m,visual-form_and_surface,24,1,206.0,13,ND,0.077,0.117,88.4,88.4,15,S,58,4.06,4822,8.48,8.9,5,3,1,1898.45,273.39,5,19,18,9,50.0,0.442,0.434,298.67,12,33,8,0,9,0,0,0,0,0,1,1
shotgun,made_of_metal,made_of,e,m,visual-form_and_surface,13,3,1472.0,133,ND,0.008,0.009,0.0,0.0,13,S,9,2.2,487,6.19,3.0,7,6,2,440.53,43.29,0,10,8,1,12.5,0.135,0.133,231.72,10,48,3,0,2,0,1,0,0,0,2,2
shovel,made_of_metal,made_of,e,m,visual-form_and_surface,9,6,1472.0,133,ND,0.008,0.006,8.8,0.0,13,S,8,2.08,280,5.63,6.45,6,4,2,993.06,349.25,2,15,14,7,50.0,0.602,0.604,329.13,15,71,7,0,6,0,0,0,0,0,1,1
sink,made_of_metal,made_of,e,m,visual-form_and_surface,7,11,1472.0,133,ND,0.008,0.005,0.0,0.0,13,s,23,3.14,2190,7.69,8.5,4,4,1,1258.31,87.57,13,17,16,7,43.8,0.396,0.443,375.26,18,50,5,0,5,0,0,0,0,0,6,1
skateboard,made_of_wood,made_of,e,m,visual-form_and_surface,16,2,1091.0,79,ND,0.013,0.015,0.0,0.0,12,s,1,0.0,80,4.38,4.85,10,7,2,60.26,0.0,0,10,9,1,11.1,0.16,0.153,130.96,8,29,4,1,4,0,0,0,0,0,0,1
skillet,made_of_metal,made_of,e,m,visual-form_and_surface,11,5,1472.0,133,ND,0.008,0.007,0.0,0.0,13,s,2,0.69,15,2.71,4.95,7,5,2,357.21,59.28,1,11,10,1,10.0,0.171,0.176,145.38,8,22,3,0,4,0,0,0,0,0,3,1
skis,made_of_wood,made_of,e,m,visual-form_and_surface,6,7,1091.0,79,ND,0.013,0.005,0.0,0.0,12,s,9,2.2,1115,7.02,5.0,4,4,1,1658.03,53.04,4,13,13,6,46.2,0.49,0.463,83.43,2,10,3,0,4,0,0,0,0,0,6,0
sled,made_of_wood,made_of,e,m,visual-form_and_surface,18,2,1091.0,79,ND,0.013,0.016,0.0,0.0,12,s,1,0.0,34,3.53,6.35,4,4,1,550.33,11.54,9,12,12,4,33.3,0.345,0.365,36.03,2,7,4,1,3,1,0,0,0,0,3,0
sled,made_of_plastic,made_of,e,m,visual-form_and_surface,8,7,446.0,51,ND,0.02,0.018,0.0,0.0,15,s,1,0.0,34,3.53,6.35,4,4,1,550.33,11.54,9,12,12,4,33.3,0.345,0.365,36.03,2,7,4,1,3,1,0,0,0,0,3,0
sled,made_of_metal,made_of,e,m,visual-form_and_surface,5,10,1472.0,133,ND,0.008,0.003,0.0,0.0,13,s,1,0.0,34,3.53,6.35,4,4,1,550.33,11.54,9,12,12,4,33.3,0.345,0.365,36.03,2,7,4,1,3,1,0,0,0,0,3,0
sledgehammer,made_of_metal,made_of,e,m,visual-form_and_surface,21,2,1472.0,133,ND,0.008,0.014,8.8,0.0,13,s,1,0.0,67,4.2,3.8,12,8,3,0.0,0.0,0,11,10,2,20.0,0.135,0.136,56.97,4,14,2,0,7,0,0,0,0,1,0,1
sledgehammer,made_of_wood,made_of,e,m,visual-form_and_surface,18,3,1091.0,79,ND,0.013,0.016,0.0,0.0,12,s,1,0.0,67,4.2,3.8,12,8,3,0.0,0.0,0,11,10,2,20.0,0.135,0.136,56.97,4,14,2,0,7,0,0,0,0,1,0,1
sleigh,made_of_wood,made_of,e,m,visual-form_and_surface,9,7,1091.0,79,ND,0.013,0.008,0.0,0.0,12,s,1,0.0,45,3.81,5.35,6,3,1,397.95,6.64,0,9,9,2,22.2,0.32,0.311,18.54,1,5,3,0,3,0,0,0,0,0,3,0
sleigh,made_of_metal,made_of,e,m,visual-form_and_surface,6,8,1472.0,133,ND,0.008,0.004,0.0,0.0,13,s,1,0.0,45,3.81,5.35,6,3,1,397.95,6.64,0,9,9,2,22.2,0.32,0.311,18.54,1,5,3,0,3,0,0,0,0,0,3,0
sleigh,made_of_plastic,made_of,e,m,visual-form_and_surface,5,9,446.0,51,ND,0.02,0.011,0.0,0.0,15,s,1,0.0,45,3.81,5.35,6,3,1,397.95,6.64,0,9,9,2,22.2,0.32,0.311,18.54,1,5,3,0,3,0,0,0,0,0,3,0
slingshot,made_of_wood,made_of,e,m,visual-form_and_surface,11,7,1091.0,79,ND,0.013,0.01,0.0,0.0,12,s,1,0.0,11,2.4,4.15,9,7,2,70.76,8.58,0,15,13,7,53.8,0.503,0.491,130.62,6,40,9,0,3,0,0,0,0,0,1,2
slippers,made_of_leather,made_of,e,m,visual-form_and_surface,6,10,206.0,13,ND,0.077,0.029,27.05,27.05,15,s,10,2.3,502,6.22,6.75,8,6,2,370.17,163.1,3,13,11,3,27.3,0.384,0.395,400.64,14,50,4,0,1,0,0,0,0,3,3,2
socks,made_of_cotton,made_of,e,m,visual-form_and_surface,11,6,88.0,12,ND,0.083,0.125,81.44,55.41,14,s,7,1.95,1231,7.12,8.9,5,4,1,600.43,90.11,9,15,13,2,15.4,0.254,0.271,432.17,13,24,3,0,5,1,0,0,1,0,3,2
spade,made_of_metal,made_of,e,m,visual-form_and_surface,9,4,1472.0,133,ND,0.008,0.006,8.8,0.0,13,s,14,2.64,481,6.18,4.95,5,4,1,557.69,135.66,5,7,5,1,20.0,0.277,0.271,11.04,1,17,2,0,2,1,0,0,0,0,0,2
spatula,made_of_plastic,made_of,e,m,visual-form_and_surface,16,2,446.0,51,ND,0.02,0.036,15.43,7.33,15,s,1,0.0,46,3.83,7.0,7,7,3,284.51,18.74,0,12,11,1,9.1,0.152,0.144,61.0,4,9,3,0,7,0,0,0,0,0,1,1
spatula,made_of_metal,made_of,e,m,visual-form_and_surface,11,5,1472.0,133,ND,0.008,0.007,0.0,0.0,13,s,1,0.0,46,3.83,7.0,7,7,3,284.51,18.74,0,12,11,1,9.1,0.152,0.144,61.0,4,9,3,0,7,0,0,0,0,0,1,1
spatula,made_of_wood,made_of,e,m,visual-form_and_surface,6,10,1091.0,79,ND,0.013,0.005,0.0,0.0,12,s,1,0.0,46,3.83,7.0,7,7,3,284.51,18.74,0,12,11,1,9.1,0.152,0.144,61.0,4,9,3,0,7,0,0,0,0,0,1,1
spear,made_of_wood,made_of,e,m,visual-form_and_surface,5,13,1091.0,79,ND,0.013,0.005,0.0,0.0,12,s,7,1.95,587,6.38,3.1,5,4,1,1014.3,290.95,4,15,14,1,7.1,0.149,0.143,174.4,11,14,4,0,7,0,0,0,0,1,2,1
spoon,made_of_metal,made_of,e,m,visual-form_and_surface,15,4,1472.0,133,ND,0.008,0.01,9.25,9.25,13,s,6,1.79,1013,6.92,8.65,5,4,1,567.62,74.23,4,19,18,8,44.4,0.38,0.381,101.29,8,18,7,0,7,1,0,0,0,0,3,1
spoon,made_of_wood,made_of,e,m,visual-form_and_surface,10,7,1091.0,79,ND,0.013,0.009,0.0,0.0,12,s,6,1.79,1013,6.92,8.65,5,4,1,567.62,74.23,4,19,18,8,44.4,0.38,0.381,101.29,8,18,7,0,7,1,0,0,0,0,3,1
spoon,made_of_plastic,made_of,e,m,visual-form_and_surface,5,15,446.0,51,ND,0.02,0.011,8.1,0.0,15,s,6,1.79,1013,6.92,8.65,5,4,1,567.62,74.23,4,19,18,8,44.4,0.38,0.381,101.29,8,18,7,0,7,1,0,0,0,0,3,1
stick,made_of_wood,made_of,e,m,visual-form_and_surface,23,1,1091.0,79,ND,0.013,0.021,0.0,0.0,12,s,61,4.11,5540,8.62,7.55,5,4,1,2417.52,441.31,5,11,9,4,44.4,0.487,0.48,8.76,1,10,3,0,4,0,0,0,0,1,1,2
stool_(furniture),made_of_wood,made_of,e,m,visual-form_and_surface,22,1,1091.0,79,ND,0.013,0.02,0.0,0.0,12,s,1,0.0,1144,7.04,7.8,5,4,1,1234.19,311.62,3,13,13,4,30.8,0.264,0.265,31.12,1,3,1,0,10,0,0,0,0,0,2,0
stool_(furniture),made_of_metal,made_of,e,m,visual-form_and_surface,8,6,1472.0,133,ND,0.008,0.005,0.0,0.0,13,s,1,0.0,1144,7.04,7.8,5,4,1,1234.19,311.62,3,13,13,4,30.8,0.264,0.265,31.12,1,3,1,0,10,0,0,0,0,0,2,0
stove,made_of_metal,made_of,e,m,visual-form_and_surface,5,13,1472.0,133,ND,0.008,0.003,0.0,0.0,13,s,17,2.83,782,6.66,8.35,5,4,1,1392.43,366.63,6,13,12,4,33.3,0.402,0.429,358.79,14,50,3,0,4,0,0,0,0,1,4,1
strainer,made_of_metal,made_of,e,m,visual-form_and_surface,14,3,1472.0,133,ND,0.008,0.01,0.0,0.0,13,s,1,0.0,40,3.69,6.7,8,7,2,1003.15,266.51,1,13,12,6,50.0,0.443,0.409,23.47,1,7,6,0,4,0,0,0,0,0,2,1
strainer,made_of_plastic,made_of,e,m,visual-form_and_surface,13,4,446.0,51,ND,0.02,0.029,8.1,0.0,15,s,1,0.0,40,3.69,6.7,8,7,2,1003.15,266.51,1,13,12,6,50.0,0.443,0.409,23.47,1,7,6,0,4,0,0,0,0,0,2,1
submarine,made_of_metal,made_of,e,m,visual-form_and_surface,10,3,1472.0,133,ND,0.008,0.007,0.0,0.0,13,s,47,3.85,767,6.64,3.05,9,8,3,794.81,121.07,0,13,13,7,53.8,0.49,0.459,0.0,0,0,4,0,4,0,0,0,0,0,5,0
surfboard,made_of_wood,made_of,e,m,visual-form_and_surface,5,11,1091.0,79,ND,0.013,0.005,0.0,0.0,12,s,1,0.0,33,3.5,3.9,9,7,2,223.37,37.09,0,12,12,4,33.3,0.404,0.397,32.71,1,4,2,1,5,1,0,0,0,0,3,0
sweater,made_of_cotton,made_of,e,m,visual-form_and_surface,10,5,88.0,12,ND,0.083,0.114,136.21,110.18,14,s,18,2.89,774,6.65,8.45,7,6,2,1285.57,294.48,2,11,9,1,11.1,0.172,0.184,390.3,16,57,2,0,3,1,0,0,0,1,2,2
sword,made_of_metal,made_of,e,m,visual-form_and_surface,10,5,1472.0,133,ND,0.008,0.007,0.0,0.0,13,s,11,2.4,1887,7.54,2.95,5,3,1,417.54,23.16,3,16,15,4,26.7,0.254,0.249,184.99,11,20,3,0,9,0,0,0,0,1,2,1
table,made_of_wood,made_of,e,m,visual-form_and_surface,26,1,1091.0,79,ND,0.013,0.024,8.32,0.0,12,t,242,5.49,23156,10.05,8.95,5,4,2,820.0,229.24,4,11,10,3,30.0,0.287,0.283,31.12,1,5,1,0,6,0,0,0,0,0,3,1
tack,made_of_metal,made_of,e,m,visual-form_and_surface,10,4,1472.0,133,ND,0.008,0.007,9.25,9.25,13,t,4,1.39,580,6.36,6.4,4,3,1,2157.01,718.41,15,13,13,3,23.1,0.309,0.294,54.39,4,9,3,0,4,2,0,0,0,1,3,0
tank_(army),made_of_metal,made_of,e,m,visual-form_and_surface,11,5,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,30,3.4,4793,8.47,2.55,4,4,1,1502.93,108.28,12,13,13,6,46.2,0.426,0.426,33.05,2,10,3,0,5,1,0,0,0,1,3,0
tank_(container),made_of_metal,made_of,e,m,visual-form_and_surface,11,2,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,30,3.4,4793,8.47,5.5,4,4,1,1502.93,108.28,12,10,10,1,10.0,0.182,0.17,48.08,3,8,5,0,5,0,0,0,0,0,0,0
tank_(container),made_of_plastic,made_of,e,m,visual-form_and_surface,10,3,446.0,51,ND,0.02,0.022,10.9,10.9,15,t,30,3.4,4793,8.47,5.5,4,4,1,1502.93,108.28,12,10,10,1,10.0,0.182,0.17,48.08,3,8,5,0,5,0,0,0,0,0,0,0
tank_(container),made_of_glass,made_of,e,m,visual-form_and_surface,6,9,171.0,14,ND,0.071,0.035,30.16,30.16,13,t,30,3.4,4793,8.47,5.5,4,4,1,1502.93,108.28,12,10,10,1,10.0,0.182,0.17,48.08,3,8,5,0,5,0,0,0,0,0,0,0
tap,made_of_metal,made_of,e,m,visual-form_and_surface,13,2,1472.0,133,ND,0.008,0.009,0.0,0.0,13,t,19,2.94,2549,7.84,7.85,3,3,1,0.0,0.0,18,9,8,3,37.5,0.476,0.475,17.96,1,10,4,0,1,0,0,0,0,0,3,1
telephone,made_of_plastic,made_of,e,m,visual-form_and_surface,10,5,446.0,51,ND,0.02,0.022,0.0,0.0,15,t,82,4.41,8551,9.05,8.85,9,7,3,337.53,125.99,0,12,12,7,58.3,0.595,0.612,25.18,2,20,3,0,6,0,1,0,0,0,2,0
thermometer,made_of_glass,made_of,e,m,visual-form_and_surface,14,3,171.0,14,ND,0.071,0.082,0.0,0.0,13,T,16,2.77,172,5.15,7.0,11,8,4,0.0,0.0,0,12,12,8,66.7,0.691,0.691,0.0,0,0,6,0,5,0,0,0,0,0,1,0
thimble,made_of_metal,made_of,e,m,visual-form_and_surface,20,2,1472.0,133,ND,0.008,0.014,9.25,9.25,13,T,1,0.0,41,3.71,3.85,7,5,2,624.55,83.86,0,11,11,6,54.5,0.48,0.501,19.06,2,20,4,0,4,1,0,0,0,0,2,0
thimble,made_of_plastic,made_of,e,m,visual-form_and_surface,5,10,446.0,51,ND,0.02,0.011,0.0,0.0,15,T,1,0.0,41,3.71,3.85,7,5,2,624.55,83.86,0,11,11,6,54.5,0.48,0.501,19.06,2,20,4,0,4,1,0,0,0,0,2,0
toaster,made_of_metal,made_of,e,m,visual-form_and_surface,11,6,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,1,0.0,97,4.57,7.8,7,6,2,1262.21,170.52,2,14,13,7,53.8,0.519,0.521,138.8,9,60,4,1,4,0,0,0,0,1,3,1
tomahawk,made_of_wood,made_of,e,m,visual-form_and_surface,5,11,1091.0,79,ND,0.013,0.005,0.0,0.0,12,t,1,0.0,44,3.78,2.1,8,6,3,243.41,21.32,0,14,11,4,36.4,0.375,0.373,82.46,4,19,4,0,6,0,0,0,0,1,0,3
tongs,made_of_metal,made_of,e,m,visual-form_and_surface,20,1,1472.0,133,ND,0.008,0.014,0.0,0.0,13,t,2,0.69,180,5.19,6.15,5,4,1,463.51,52.85,4,8,7,2,28.6,0.316,0.311,0.0,0,0,3,0,3,0,0,0,0,0,1,1
tongs,made_of_plastic,made_of,e,m,visual-form_and_surface,6,6,446.0,51,ND,0.02,0.013,8.1,0.0,15,t,2,0.69,180,5.19,6.15,5,4,1,463.51,52.85,4,8,7,2,28.6,0.316,0.311,0.0,0,0,3,0,3,0,0,0,0,0,1,1
tractor,made_of_metal,made_of,e,m,visual-form_and_surface,7,9,1472.0,133,ND,0.008,0.005,0.0,0.0,13,t,31,3.43,730,6.59,6.0,7,7,2,375.99,104.16,1,13,12,3,25.0,0.218,0.241,25.23,2,6,1,1,5,2,1,0,0,0,2,1
train,made_of_metal,made_of,e,m,visual-form_and_surface,5,12,1472.0,133,ND,0.008,0.003,0.0,0.0,13,t,98,4.58,10384,9.25,6.05,5,4,1,1247.27,546.95,6,15,15,7,46.7,0.512,0.503,243.72,12,43,4,1,5,0,1,0,0,0,4,0
tray,made_of_plastic,made_of,e,m,visual-form_and_surface,16,1,446.0,51,ND,0.02,0.036,24.71,24.71,15,t,21,3.04,1826,7.51,6.75,4,3,1,545.19,42.53,7,12,12,3,25.0,0.312,0.318,65.04,7,19,5,0,6,0,0,0,0,0,1,0
tray,made_of_metal,made_of,e,m,visual-form_and_surface,9,6,1472.0,133,ND,0.008,0.006,0.0,0.0,13,t,21,3.04,1826,7.51,6.75,4,3,1,545.19,42.53,7,12,12,3,25.0,0.312,0.318,65.04,7,19,5,0,6,0,0,0,0,0,1,0
